X,Y,latitude,longitude
39195.05957,33066.4509,1.3153137154941614,103.93391178633385
32240.11963,38340.09055,1.3630083776941935,103.87141892687951
29766.20519,34275.21298,1.3262473208859942,103.84918889306557
30811.39347,32602.68856,1.3111215239831224,103.85858032517797
19921.21248,35909.00002,1.3410216793030332,103.76072586606894
35433.82358,33088.02546,1.3155099684256222,103.90011522504241
29087.33461,32474.14025,1.3099590874020262,103.84308880846511
20445.56877,34088.96904,1.324562111775682,103.76543796779741
36561.56609,33200.98212,1.3165312140258405,103.91024858459173
34847.26714,32675.32984,1.3117778334126593,103.89484463110534
15971.90492,35561.91233,1.337881428926041,103.72523916070841
29740.94377,31455.61777,1.300747899388497,103.84896174706343
23754.7017,34644.46368,1.3295864478219501,103.79517221662987
27762.16931,38004.1674,1.3599707105537746,103.83118151147866
34171.74922,33057.02106,1.3152298551996355,103.88877484952592
36248.03696,33026.75994,1.3149556973289203,103.90743132176426
31185.08911,31396.43019,1.3002125133752764,103.86193803979643
30238.08749,31566.35051,1.3017492954248389,103.85342881618966
20447.94158,31291.77916,1.2992653319022538,103.76545997044693
42457.04909,36331.20805,1.3448375846077294,103.96322389182706
33255.1991,36107.96465,1.3428216697348203,103.88053971169768
40655.29177,34460.88959,1.3279239341820093,103.9470332598325
36650.49432,32296.22607,1.308348902215113,103.91104739670247
27648.15434,31392.45757,1.3001767474601806,103.83015708737156
34133.7890918507,32988.6091888031,1.3146111702787184,103.88843374522558
40747.44078,34358.25992,1.326995751176163,103.94786122500392
33362.00389,41823.35802,1.3945096094900267,103.88150044814033
22430.13633,35184.22606,1.3344676516745089,103.78327016549233
34917.03494,32228.30692,1.3077351025859583,103.89547142917195
34420.31488,33160.06517,1.3161616983365454,103.89100835763503
28398.86336,31313.5223,1.2994628841334182,103.8369025453
29742.40817,34046.78486,1.324181499233847,103.8489750509475
27543.77163,31298.47816,1.2993268293920663,103.82921916304794
23754.35696,33548.70801,1.3196768233421814,103.79516927055882
34254.58762,33103.2589,1.3156479969453703,103.889519203322
27276.06162,30775.94549,1.2946012226639414,103.82681368084248
31427.86274,34105.66518,1.3247138492248904,103.86411976963586
29324.09484,34378.9726,1.3271857085481231,103.84521629572012
29688.58832,30163.59776,1.2890633280006072,103.84849124024957
35936.09727,33015.82738,1.3148569093332323,103.904628386114
33483.2119332943,37764.9113534512,1.3578064601582782,103.88258884561537
27484.02178,32311.40818,1.3084874107169173,103.82868226708126
30968.6506,32644.69139,1.311501367977688,103.85999336136001
33203.55607,36664.33764,1.3478533166708553,103.88007576379435
36916.58904,33596.07568,1.3201041959987885,103.91343875766299
22662.28547,35038.68044,1.3331514309702444,103.78535618339784
22555.68498,32053.41723,1.306153756427625,103.78439884532061
39274.52748,32922.84114,1.3140149325049202,103.93462579214828
35001.74821,32675.86776,1.3117826634448928,103.89623271881563
42367.89252,36124.63784,1.342969484539819,103.96242266951546
27473.41547,30823.29858,1.2950294713235138,103.82858698945688
27537.69089,32774.53264,1.3126757458143246,103.82916450288184
27620.82848,33270.63586,1.3171623293191062,103.82991152918385
29965.32043,34425.62004,1.3276075368539002,103.85097806134864
29414.25822,32909.00034,1.3138917952845275,103.84602639557673
20275.48397,40062.56412,1.378585097976217,103.76390813141441
29115.69733,34542.27126,1.3286625321384995,103.84334373602397
30139.77187,33083.10005,1.31546624962087,103.85254550989805
30098.23264,33276.74456,1.317217504951315,103.85217227209715
28381.67222,28630.80469,1.275201328140997,103.83674804292588
28973.10365,34359.99589,1.327014103126019,103.84206244725004
31389.32629,33958.77523,1.3233854329682626,103.86377348273369
27851.26524,31260.8894,1.2989868928821418,103.83198213099324
25068.74189,34036.61826,1.3240894648024455,103.80697965450136
32794.84273,37468.98539,1.355130330743971,103.87640334937156
36383.88251,32361.00258,1.3089347911440365,103.90865178130909
27702.61759,32452.61164,1.3097644079058604,103.83064645404845
28991.4317,33128.24262,1.3158745615550158,103.8422270951755
22280.20818,35259.42372,1.335147684415442,103.78192296147469
23612.93241,32872.29963,1.3135596063554795,103.79389859381699
29628.47948,31681.09312,1.3027870250914688,103.84795121627448
32825.23018,32386.54845,1.3091665801919101,103.87667559709956
27023.9466,32013.19655,1.305790478742356,103.82454828004562
27995.20578,31069.21426,1.297253450717283,103.83327550106185
32881.2233550654,32892.4146811193,1.3137414457655912,103.877178802267
26762.19078,32171.64803,1.3072234486768324,103.82219627453314
24662.42153,30007.85021,1.2876546695580147,103.80332908072337
29973.44681,37200.08286,1.3526987921934202,103.85105126163319
23516.75232,28867.10574,1.2773380363805371,103.79303494024786
38454.70417,37049.89959,1.3513388258445738,103.92726069449535
34820.66215,32707.98946,1.3120732012244272,103.89460557950504
34394.58401,38202.89348,1.3617672305674442,103.8907782144029
32841.13271,37424.41141,1.3547272121761682,103.876819287584
22548.77633,35216.99603,1.3347640331580257,103.78433620767798
29582.02918,32807.7261,1.3129758986653333,103.8475338962434
28336.25399,30503.01494,1.2921329413482976,103.8363399634053
26846.98954,27667.54667,1.2664899410346102,103.82295839630284
30161.77471,29255.90768,1.2808544688564538,103.85274295259043
34169.05221,33090.16244,1.3155295745391156,103.8887506221543
34040.09011,31078.06268,1.2973328872886656,103.88759144269216
18545.76005,40673.27426,1.3841076286655558,103.7483651063926
33771.53499,31399.53876,1.3002402535501472,103.88517841686858
42682.34096,38032.01622,1.3602189382137335,103.96524910223671
33986.49216,31186.10813,1.298310022239599,103.88710986234352
27352.72843,30905.23622,1.2957704842462163,103.82750256250434
28994.96193,33331.66033,1.3177141993431765,103.84225882262339
22748.94864,45440.46651,1.427221444028535,103.78613304641331
36168.31089,33020.61283,1.3149001263770277,103.90671494187235
28144.92951,31080.67416,1.2973570896925546,103.83462083477201
30075.678,33237.75276,1.3168648784364552,103.8519696045138
28590.42001,32166.94131,1.3071809020052918,103.83862378376297
23949.02922,32796.34023,1.3128727026105254,103.79691860041376
30291.13088,33134.09857,1.3159274512877004,103.85390555075506
20481.43889,38023.14559,1.3601413915406844,103.76575930319427
38633.05071,34050.38409,1.3242122467491937,103.92886220010082
42339.04645,36689.8629,1.3480811799090275,103.96216373895828
27637.66175,32924.17827,1.3140290894189308,103.83006278879975
29687.55949,34073.66319,1.324424580414058,103.84848220762981
33214.64546,32529.68351,1.310460979434444,103.88017470428682
42920.30771,37631.87747,1.3566001173132933,103.96738718720901
26867.18506,33668.44034,1.3207599138012662,103.8231396432016
26972.74925,28728.1782,1.2760819256227007,103.82408835506739
27304.83138,30853.35557,1.2953012928607348,103.82707218781907
28788.30804,28712.96337,1.2759443349755466,103.84040181551389
37214.01833,32181.05593,1.3073071821907687,103.91611089115426
39209.14981,32552.43935,1.3106651785269685,103.93403820804029
27200.08574,33396.57023,1.3183012271560013,103.82613093732445
33196.08653,38771.24982,1.3669074748966854,103.88000901069378
35473.20774,32625.43919,1.3113264948009298,103.9004689997402
39032.54664,35501.64104,1.3373367389582624,103.93245240407786
36240.46696,34432.93746,1.327672661055485,103.90736367801772
29105.47601,31080.22311,1.2973529913216297,103.84325176841998
29774.58077,31831.64197,1.3041485278028249,103.8492640120805
21015.20161,36558.81505,1.3468986456342713,103.77055585502418
36237.95117,34258.9419,1.326099108794828,103.90734102551866
21226.10267,30430.862,1.291479683557437,103.77245227747211
28514.20542,31165.22032,1.2981216915283995,103.83793894297916
31025.93863,36894.83959,1.349938192928342,103.86050854302945
20313.32104,38530.22731,1.3647272114117033,103.76424852251861
40255.92691,33067.19731,1.3153200608360742,103.94344419874992
22551.75971,31851.94973,1.3043317553232916,103.78436361017387
31447.44333,33768.57764,1.321665346967746,103.86429567395503
34745.6857,32473.29344,1.309950710920262,103.89393182849011
35691.14431,39473.47473,1.3732575977265944,103.90242900357673
28535.74848,30508.89555,1.2921861207471201,103.83813250576183
33782.91833,32694.66255,1.3119528897275472,103.88528094176664
30207.28519,33829.95117,1.3222205020789535,103.85315220457372
38345.47754,32848.32201,1.313341335277056,103.92627780113988
28673.93051,32156.85963,1.3070897251418656,103.83937416510072
31404.87321,34283.53496,1.326322442923808,103.86391321609523
21682.41413,39040.88207,1.3693457124230215,103.77655064530056
21836.49299,32962.4605,1.314374684276817,103.7779363879871
35718.9967071998,32240.6290094247,1.3078463492164956,103.90267743691396
32769.85914,37710.6069,1.3573154730296606,103.87617889408753
27286.32322,31921.46989,1.3049609423337865,103.8269058595494
33366.28382,35907.22218,1.341006207151511,103.88153783911493
30202.58708,33956.74222,1.3233671557686137,103.85310999864899
31706.28895,34406.45689,1.3274340699982576,103.86662161496446
32049.20109,35404.27824,1.3364579672605805,103.86970300022665
28773.54899,31227.93629,1.2986888673381773,103.84026926150834
24599.08835,31310.36881,1.299434181436222,103.8027598654408
30653.32948,32770.72939,1.3126412398347624,103.85716005734359
36153.38374,31918.02876,1.304928757083102,103.90658052449265
27685.48235,33139.69888,1.3159781822511751,103.83049247859674
25676.83957,34217.25436,1.3257231260675137,103.81244372399455
34021.83744,40204.31765,1.3798674657026015,103.88742924316458
36953.44843,42097.43654,1.396987387631328,103.91377250084169
29628.03341,26004.79576,1.251452582149678,103.84794691818747
33850.28866,33024.3667,1.314934603708965,103.88588635940008
35359.49314,32194.17864,1.30742635645102,103.89944711681727
33600.4121,32715.35275,1.3121400382452633,103.88364103778545
29935.6626,34027.316,1.324005418120579,103.85071154436679
25025.93157,34928.1541,1.3321521942924852,103.8065948942171
33567.69416,33032.28921,1.3150063045582598,103.88334710805665
26555.66525,34548.45787,1.328718467675122,103.82034043304019
19915.04914,37561.6229,1.3559673993282546,103.76067004162186
38924.8103,32854.98688,1.3134014096647122,103.93148338929232
29660.41177,33844.096,1.322348457497476,103.84823825839457
33501.7346,32627.52561,1.3113457786605704,103.88275435653026
31228.71456,31626.19122,1.302290386472459,103.86233005781202
29770.54166,28848.31963,1.2771684098909208,103.84922755130322
20960.90838,38464.41311,1.3641321727300038,103.77006754977975
27613.28351,29610.7512,1.2840636207695826,103.8298437792332
28352.60318,33334.74067,1.317742070931868,103.83648689967652
29553.63791,32966.36081,1.3144105363928467,103.84727879455542
27485.19125,33286.83583,1.3173088341412926,103.82869275906573
29502.70995,31736.34398,1.3032867007392186,103.84682112188548
28928.48891,30883.17317,1.2955709467597532,103.84166145551013
41685.27997,35881.81374,1.340773792914257,103.95628888836985
27661.35499,38375.07797,1.3633250925270874,103.8302756233416
27913.03586,30786.95738,1.294700818634504,103.83253716893712
24998.06446,32419.48018,1.3094646339166371,103.80634473726276
29014.76702,33238.71319,1.316873617602816,103.84243677846787
20512.94915,30896.0466,1.2956864840529592,103.76604418670685
28620.83276,30484.66898,1.291967022593173,103.83889702349413
33788.42228,32750.00162,1.3124533555087783,103.8853304077821
28019.05328,31271.68214,1.299084498983359,103.83348978146522
29404.89815,28521.51839,1.2742129523403267,103.84594209474501
30351.2950146516,33112.9540142132,1.3157362228592637,103.8544461543515
19539.47449,33948.95006,1.323295592847405,103.75729626845823
30090.28181,37129.95143,1.3520645405866152,103.85210109398156
40246.43921,39320.63311,1.3718738120047482,103.94336147729983
41782.80781,40073.85977,1.3786850297081306,103.95716716401724
38153.2998,33396.22657,1.318296448340977,103.92455117076115
30590.95301,31193.54868,1.298377779738772,103.85659944281682
20277.42042,32300.37267,1.3083866477043273,103.7639275128186
34486.7758,38209.2456,1.3618246568372183,103.89160662069808
20136.86837,37557.54121,1.3559305453832782,103.76266323158494
25493.41982,34099.29304,1.3246563111630785,103.81079560789468
34016.62152,38191.98255,1.3616686350872642,103.88738196622602
29301.0785,33531.31051,1.31951975354727,103.84500944546669
28829.12076,30585.75685,1.2928812209386131,103.84076858168193
31692.94585,36875.15686,1.3497601145127445,103.86650201990697
40451.92051,34018.0513,1.3239191529762275,103.94520568100808
26826.42275,30712.74898,1.2940296819616657,103.8227734841706
22610.76877,29175.62743,1.2801280559801966,103.78489429234475
25017.05042,32896.34073,1.3137771938557856,103.80651528937057
18216.69873,40959.60437,1.3866969840594636,103.74540814923215
23474.42293,34404.67724,1.327417864238137,103.792653792137
36844.92308,33562.33412,1.3197990703423246,103.91279479256293
25057.08571,32413.3988,1.3094096417556869,103.80687507226207
22694.58583,45760.38319,1.43011464362593,103.78564448696065
33353.72804,37819.64272,1.3583014545368612,103.88142535770615
28838.62952,32053.79332,1.3061576257469716,103.8408540611991
28385.37004,32140.64052,1.3069430501574673,103.83678131194372
17786.09944,37554.14765,1.3558991420435926,103.74154006243913
26275.3384,42472.32399,1.400379068835553,103.81782108236322
20241.90191,39791.85234,1.3761368704238448,103.76360644325904
27611.17566,30982.77676,1.2964717379258226,103.8298248223713
29126.94329,34007.08941,1.3238225365380278,103.84344476754471
34659.93942,33220.50848,1.3167082749448002,103.89316151765533
38237.63089,32725.54589,1.3122310288895491,103.92530870602874
34115.2142,33097.16864,1.3155929468732586,103.88826686203836
35510.86424,32163.5904,1.3071496909707883,103.90080724995858
25082.6867,32974.23881,1.3144816828196222,103.80710505669322
22151.61487,33423.69798,1.3185460129751203,103.78076782740689
29609.01027,31334.63219,1.299653755531035,103.84777625865206
26200.67803,27645.82523,1.2662934699921733,103.81715107340997
20467.25374,38125.62339,1.3610681599915457,103.76563181440412
25630.34725,33733.26113,1.3213460591965198,103.81202600268679
35609.81462,32902.38441,1.31383105441609,103.90169654669253
33199.46723,36953.90258,1.3504720388599003,103.88003907297367
29273.1696949393,29626.5302396347,1.2842062975694692,103.84475851139621
28124.72474,33273.19339,1.3171854608340572,103.83443929468301
36559.69789,32627.14525,1.3113416411528565,103.91023163919307
29445.82497,33388.75834,1.3182305556391831,103.84631006101058
29781.11453,34357.76789,1.3269939173788319,103.8493228663816
28726.10451,31597.67359,1.3020326424518287,103.83984296028768
24488.82247,32682.23316,1.3118408250438016,103.80176892250665
29674.14366,34236.67942,1.3258988422106757,103.84836166807855
27525.513,29634.04789,1.2842743066541533,103.82905512625804
36028.54117,32619.88129,1.3112760914770496,103.90545893776648
24225.45491,32683.73759,1.3118543994093048,103.79940243556068
27545.59759,33038.19853,1.3150602471681399,103.82923554461107
30045.42542,34178.20033,1.3253699553988592,103.85169783211103
34369.72732,32906.76696,1.3138709704405989,103.89055375079471
43280.8406,39019.82039,1.3691519590699865,103.97062751287203
33863.27845,32709.31269,1.31208536517697,103.88600301949678
19941.45121,37673.37198,1.3569780245527752,103.76090725120217
28967.16169,32999.87343,1.3147136367112433,103.84200901283405
25593.8154,33757.00479,1.3215607855930895,103.8116977429562
28547.40787,32118.91426,1.3067465630844333,103.83823729838797
29493.00498,33014.06477,1.3148419571559768,103.84673397959612
31431.16265,34402.0932,1.3273946385812314,103.86414945425203
30245.38322,33868.20622,1.3225664644289223,103.85349453831124
29846.63542,29255.88268,1.2808542627724786,103.84991130552538
27568.1283,30923.39134,1.2959346765053117,103.82943802382219
28909.76498,33076.92596,1.3154104743309272,103.84149327682465
33848.82415,32822.55594,1.3131094994831172,103.88587316191385
31645.74605,34284.62102,1.3263322370009902,103.866077589425
36757.88164,33246.99361,1.3169472699086422,103.91201259113166
27035.35263,32879.73863,1.3136271799755883,103.82465074162282
34079.70857,31233.53367,1.2987389038724362,103.88794746201866
20401.44464,37717.26702,1.3573751163537673,103.76504057964137
22096.93022,33382.90658,1.3181770996351234,103.78027646561962
40294.13308,39136.58723,1.3702093500553547,103.943789963561
24237.80112,32558.66002,1.3107232437017493,103.79951338749652
26581.97726,30621.26165,1.293202292570751,103.82057704073438
28241.68025,41583.60898,1.39234190012973,103.835490266201
27348.64112,30812.5986,1.294932702104989,103.82746583817236
40442.24253,33123.24202,1.315826833536649,103.94511835801039
33992.53437,32842.218,1.3132872884888815,103.88716447286718
36509.8755,32440.19426,1.3096509376568404,103.90978390972651
33502.15467,36423.53292,1.3456755118721353,103.88275881324623
27739.86388,33120.25643,1.3158023521109388,103.83098112437762
30220.42209,33214.31908,1.316652942397426,103.85327020224445
35415.73097,31634.19509,1.3023620525255208,103.89995230694237
36073.31887,31814.3211,1.3039908832750329,103.90586107793038
23580.50057,29089.91146,1.2793530217220557,103.7936077107994
29923.38616,31415.8189,1.3003879616822505,103.85060107202959
36408.87293,33182.03249,1.3163598826260205,103.90887655490128
30266.64405,32833.67075,1.3132104901311517,103.85368550219354
29788.73931,31675.43966,1.3027358883710976,103.84939122419063
36573.57524,33333.15318,1.3177265179686328,103.9103565295167
35275.84261,32080.78266,1.3064008636528903,103.89869545093572
27819.04515,31246.04237,1.2988526213949976,103.83169261918323
20802.17868,30436.90777,1.2915342646534522,103.76864314324607
21204.58642,36721.32985,1.3483684143900019,103.77225755714537
36311.82274,33013.53926,1.3148361170826528,103.90800446506259
28287.00549,32901.59035,1.3138248130738877,103.83589746676275
41538.85166,33603.17115,1.3201666692934915,103.95497213638262
28462.63171,30284.90126,1.290160396255316,103.8374755174078
27031.99824,32682.31559,1.3118417555861115,103.82462060693663
31359.97573,34480.49147,1.328103652621936,103.86350980945382
31748.83651,34729.02531,1.3303512588603077,103.86700396754979
36350.54582,34696.80974,1.3300589964646632,103.9083528681622
29629.07673,31592.16282,1.3019827707695615,103.84795657820484
20717.50438,37296.55889,1.3535704633437349,103.76788068440369
33082.76666,36944.71724,1.3503889899870187,103.87899044338756
21367.1507,35864.78665,1.34062218261354,103.77371848577482
17377.68479,35157.35361,1.334223275720575,103.73787103776228
36018.82495,32965.81574,1.3144046006028791,103.905371722379
42151.3505625871,35657.4809896194,1.3387447969064592,103.96047669604309
36938.71264,32127.35459,1.3068216075210233,103.91363712556851
29623.343,31481.58401,1.3009827352771257,103.84790505228173
34251.40612,38168.86611,1.3614595298197765,103.88949165812058
31906.78859,34686.35251,1.3299653213428821,103.86842324952516
33185.31091,32410.69377,1.3093848834963377,103.87991109927981
28122.03704,30376.19907,1.2909860647378293,103.83441513313869
36716.59595,32427.68403,1.309537741948575,103.91164138788407
37090.8324,32875.56398,1.313588098075021,103.91500421151258
27538.66452,31779.75217,1.3036793020041881,103.82917326624623
37104.20533,32938.67583,1.31415885482917,103.9151243923931
28494.26202,30919.6744,1.295901060929291,103.83775973882761
35168.32662,32070.0053,1.306303422171666,103.89772936707217
34334.00145,32744.12386,1.3124000917524192,103.89023270291119
24527.10933,32693.17044,1.311939742273586,103.80211294750993
28515.36374,32379.12762,1.3090998415170625,103.8379493709902
35034.42829,32452.93895,1.3097665677149148,103.89652631469487
25067.12309,30753.6704,1.2943996450691582,103.80696541890258
36044.04741,32406.3935,1.3093453807073459,103.90559821349572
20930.48198,35321.08658,1.3357050558089767,103.76979488588286
27239.73913,30828.58019,1.2950772315152268,103.82648730633682
20725.16828,30698.00471,1.2938955142500292,103.76795111248519
19126.65844,33235.62338,1.3168444075426766,103.7535871050972
29583.23467,34418.29117,1.3275412794062706,103.84754481087452
33200.97011,37787.46184,1.358010449314819,103.88005272163775
20326.63361,31169.01672,1.2981550826977,103.76436999492093
15698.45027,36479.21865,1.346177095882422,103.72278164245648
24463.15176,32908.48939,1.3138870032857928,103.80153823272934
34820.10114,32971.21794,1.314453745450197,103.8946005965223
22459.08375,29415.73666,1.2822994925669906,103.7835313033089
19085.66897,37432.22357,1.3547969223672995,103.75321756496497
24272.00831,32467.90414,1.309902483833475,103.79982076665245
28501.47475,30826.75747,1.2950607527762072,103.83782454686921
38484.79822,32640.66123,1.3114632798527468,103.92752959482574
27924.03709,33206.67396,1.3165838827522311,103.83263601370561
24619.8969,33222.41558,1.316726058143216,103.80294663155628
29669.41934,39138.85239,1.3702323505783802,103.84831948855103
30297.16189,32945.18021,1.3142189400009259,103.8539597284077
27083.96194,47387.20962,1.444827555771326,103.82508706891788
28174.37466,32045.68208,1.3060842813927882,103.83488541776025
32263.62405,36437.57245,1.3458026817293727,103.87162985990251
31460.4759,34533.88487,1.3285865122960272,103.86441286471558
35525.38111,32085.61744,1.3064445279669168,103.90093767199359
30040.9102090767,32318.9387127359,1.308555451192411,103.85165713770388
37116.32164,32734.57898,1.3123130732579784,103.91523320331157
33653.96705,33054.85044,1.315210324525225,103.88412231723322
30533.51416,30758.43099,1.294442733426494,103.85608329414273
29415.96417,31487.80728,1.3010390264758034,103.84604165975972
42666.03678,37896.20432,1.3589907151116731,103.96510253208658
29490.24326,33481.4043,1.3190684108192832,103.8467091866849
27471.61338,30851.73814,1.2952866686726416,103.82857079641862
34742.16612,32522.68919,1.3103974291791884,103.89390021410085
20797.44118,36114.7419,1.3428825568955773,103.76859924981696
30059.9759,33837.47233,1.3222885310653731,103.85182855320157
30208.98683,32574.61042,1.3108676442460685,103.85316740499314
34906.97575,38433.34447,1.363851231076462,103.8953824501878
28117.75127,39714.86481,1.3754416480021716,103.8343766592537
35134.1529,31159.70585,1.298071007574063,103.89742209232543
18599.9636,36799.17676,1.3490717293344874,103.7488533899281
34824.37884,32751.10811,1.3124631500322255,103.89463898527178
28278.40901,40710.68275,1.3844474679683134,103.8358202948085
30086.50268,29208.56954,1.2804263644026377,103.85206660150469
39834.61574,32945.13337,1.3142163247636232,103.93965846538566
23252.2685636622,32865.4078365361,1.313497225848072,103.79065785132703
29013.99503,32923.12167,1.3140195193896638,103.84242983140845
36315.87662,34681.9461,1.3299245845927865,103.90804134229342
26296.89846,42975.95025,1.4049336847227891,103.81801478752902
33001.36927,37411.98516,1.3546148071962323,103.8782591143556
41948.43886,36533.17334,1.3466643229562658,103.95865382259406
28605.78646,32023.40759,1.3058828333383916,103.83876185583753
35105.24885,33007.5255,1.3147820334210911,103.89716279850346
32426.57045,32607.88191,1.3111683011899844,103.87309347951533
34701.51202,32901.48881,1.313823166241581,103.89353499930948
22666.06479,33199.89189,1.316522084369213,103.78539046237954
28545.57119,32377.03516,1.3090809175291434,103.83822079946344
28744.8179,30955.90919,1.296228750658555,103.84001109341624
29217.02046,37085.92088,1.3516663922439902,103.84425428221155
26174.6258,30381.32701,1.2910323869246874,103.81691682831547
27971.56162,31006.7352,1.2966884120620905,103.83306304793044
21827.49452,33042.3339,1.315097028961059,103.77785551631713
33878.42118,34976.56877,1.3325896158252326,103.88613951763107
22794.65749,35113.21081,1.3338254800289768,103.78654560815768
29428.10883,33461.7552,1.3188907142631021,103.84615087574885
28338.06396,31916.17643,1.3049130765823904,103.83635624193204
27047.77557,33609.66376,1.320228365357134,103.82476234538191
33703.78442,32630.57034,1.3113732773807802,103.88456987310667
19938.53704,33306.02953,1.3174813594930148,103.76088222356006
28110.08077,30495.85376,1.2920681797552724,103.83430770146258
14966.7929,36055.99579,1.3423493178624983,103.71620744552843
28170.17996,33215.94103,1.3166676904956862,103.83484773276287
20765.52965,36129.6975,1.3430178022849997,103.76831250204886
27113.81387,33912.52425,1.322967330516445,103.82535572524719
32797.9229,37048.69105,1.351329338893586,103.87643095960304
30555.1237,31152.1421,1.2980033161888636,103.85627749719461
34681.24463,32554.64108,1.3106864039009796,103.89335281202581
19556.27898,37117.68765,1.3519525109504313,103.75744638529595
33209.38694,36996.03349,1.350853053971493,103.88012821509567
35314.65416,31711.1969,1.3030584533088656,103.89904410411141
21646.3197,36000.91021,1.3418532953189903,103.77622695577409
24252.23803,33975.3831,1.3235355863628657,103.7996429380992
32769.12648,38754.02506,1.366751772311499,103.87617247728677
35697.0686,39771.12397,1.3759494275238955,103.90248231496194
19642.11147,37224.26114,1.3529163469731305,103.7582176146277
36680.90385,33257.75761,1.3170446375066265,103.91132091007286
42582.70644,37829.56999,1.3583881405461398,103.96435372321652
40756.16469,34916.54049,1.3320446291317538,103.94793984676373
24813.70083,32569.97791,1.310825663635714,103.80468812560602
27738.08559,46789.39511,1.439421152020799,103.8309650234848
28470.1133,31054.27282,1.2971183220675113,103.83754275406865
34537.55644,38099.07128,1.3608282689455926,103.8920628946215
39290.92755,35500.28792,1.3373244063907106,103.93477410337141
29533.17646,36834.92805,1.3493964878999505,103.84709513224298
25923.9246,27773.58873,1.2674489015336268,103.81466434365925
30873.90246,41229.78439,1.3891418966236584,103.8591428217687
29734.96285,33937.18531,1.3231903201287418,103.84890814457194
34177.88032,31392.68976,1.3001782355222926,103.88882960994837
34305.4117,33063.6574,1.315289844747483,103.88997587508806
39286.44655,32790.95292,1.3128221795002806,103.93473284270917
27774.47394,37714.80229,1.35735379569373,103.83129207898314
33758.55101,33270.58803,1.317161358880604,103.88506209666926
19426.4982,39877.31561,1.3769095421240933,103.75627942923198
27172.73627,32100.34236,1.306578599073448,103.82588522292468
27484.6552,33015.3694,1.3148537876119313,103.82868794692453
21044.2304633809,35582.5175534404,1.338069369774432,103.7708169213395
28081.73509,31874.31741,1.30453452007717,103.8340530070858
28406.43569,30848.85679,1.2952606126331554,103.83697058007803
39417.75914,32794.36273,1.3128529681373704,103.93591275079507
23983.40925,32748.51478,1.3124401907125207,103.79722752817257
29379.37798,28835.93389,1.2770564170547958,103.84571280042778
34563.5823,32834.33283,1.313215861326856,103.89229561835205
32641.64436,37802.31885,1.3581449032781987,103.87502681454882
28884.21173,33308.48022,1.3175045700066796,103.84126367458916
28922.83293,37093.28334,1.3517329862267116,103.84161082029301
29598.74994,31712.7952,1.3030737290743242,103.84768408431296
35754.115,32041.49759,1.3060454673943942,103.90299294170838
27339.10122,32741.69139,1.3123787375056213,103.82738007707188
27527.26874,33298.5247,1.3174145448321155,103.82907084666496
40417.14808,34117.9636,1.3248227369168424,103.94489327310427
42151.03263,36757.79573,1.348695628105849,103.96047435372343
36145.0224,33362.67972,1.317993662166388,103.90650577342748
28776.66031,29157.64612,1.2799658902067397,103.84029716722989
22122.41412,29931.84973,1.2869669750607597,103.78050610142093
40375.96028,40233.75477,1.3801316879749954,103.94452569642523
20135.99191,32569.74746,1.3108227407384503,103.76265664250487
25101.41659,30386.64499,1.291080399803793,103.80727359456716
34888.62446,32771.32321,1.3126459538493536,103.8952162680889
27586.84018,31649.87448,1.3025047346028462,103.8296061485898
29147.3327,33049.48667,1.3151623151414418,103.84362794170045
27652.8633,38010.59426,1.3600288317028695,103.83019932399452
28021.20062,30584.15999,1.2928667904476472,103.83350907584621
33584.21181,32933.24218,1.3141105555337198,103.88349550952584
22655.94119,29050.9811,1.279000806344345,103.7853002045454
28306.8494,31090.94868,1.2974500076709266,103.83607575645743
18586.5451,42362.04421,1.3993802545822638,103.74873104631578
22019.11304,33327.07223,1.317672138631571,103.77957724932583
28711.7739,24831.10095,1.2408381281684693,103.8397140429619
33732.21931,31285.67774,1.2992105422532882,103.88482512704203
29295.37764,33326.95825,1.3176716641890347,103.84495821170502
36767.50286,32867.97758,1.313519583267103,103.91209893515989
28337.40313,40477.52689,1.3823388892614525,103.83635039905185
29178.92408,32935.96902,1.3141357004133118,103.84391180184787
29082.0108,33098.3252,1.3156039959229602,103.84304099321939
33086.67557,32533.81447,1.3104983597402664,103.87902483352437
36908.06256,32338.80826,1.30873392693515,103.9133617809025
26843.27679,30538.26961,1.2924517525227728,103.82292493137699
37765.98667,32196.76838,1.307449110415424,103.9210705888511
26957.13773,32084.68903,1.306437029344627,103.82394796851405
31216.73432,37228.64141,1.3529569575654985,103.86222299798014
28510.6855,30384.45491,1.2910607237456082,103.83790730228368
25663.21178,34393.38115,1.3273159532748005,103.81232125748785
28185.33549,28445.25446,1.2735232785781312,103.83498388500982
33659.46632,32657.05338,1.3116127887270013,103.88417165823108
41489.07527,36094.09283,1.3426936537770486,103.95452597059953
28171.91712,31008.78594,1.2967069577825725,103.83486332995355
42200.25254,35970.05392,1.3415715655318932,103.96091625429952
35917.43922,33000.73583,1.3147204316011578,103.90446073041828
33018.00322,41049.21743,1.387508623500051,103.87840919634247
19656.13221,37700.18396,1.3572204237316827,103.75834346749313
34864.52625,32775.31798,1.3126820865012008,103.89499973475378
20653.18505,35678.44353,1.3389367970544443,103.76730312790214
32162.13812,31005.38426,1.2966759168759667,103.87071721226478
20370.39099,39385.21634,1.3724594361303073,103.76476111511214
27326.48608,28275.08138,1.2719842861651571,103.82726681963622
